LSOA21CD,MSOA21CD
E01009459,E02001841
E01009458,E02001844
E01009460,E02001844
E01009459,E02001841
E01009504,E02001935
E01009503,E02001927
E01009505,E02001927
E01009501,E02001927
E01009504,E02001935
E01009504,E02001935
E01009504,E02001935
E01009505,E02001927
E01009505,E02001927
E01010143,E02002087
E01009506,E02001935
E01009505,E02001927
E01009504,E02001935
E01009494,E02001935
E01009494,E02001935
E01009493,E02001939
E01009505,E02001927
E01009506,E02001935
E01009511,E02001880
E01009513,E02001892
E01009515,E02001893
E01009518,E02001893
E01009508,E02001882
E01009514,E02001888
E01009511,E02001880
E01009509,E02001882
E01009514,E02001888
E01009509,E02001882
E01009512,E02001888
E01009509,E02001882
E01009508,E02001882
E01009513,E02001892
E01009508,E02001882
E01009512,E02001888
E01009513,E02001892
E01009513,E02001892
E01009516,E02001888
E01010126,E02002088
E01009515,E02001893
E01009516,E02001888
E01009515,E02001893
E01009516,E02001888
E01009518,E02001893
E01009515,E02001893
E01009513,E02001892
E01009516,E02001888
E01009515,E02001893
E01009518,E02001893
E01009514,E02001888
E01009512,E02001888
E01009517,E02001888
E01009517,E02001888
E01010126,E02002088
E01010135,E02002091
E01010138,E02002091
E01010134,E02002091
E01010138,E02002091
E01010134,E02002091
E01010138,E02002091
E01010138,E02002091
E01010133,E02002091
E01010134,E02002091
E01010133,E02002091
E01010134,E02002091
E01010114,E02002089
E01010151,E02002106
E01009517,E02001888
E01010134,E02002091
E01010138,E02002091
E01010133,E02002091
E01010132,E02002091
E01010132,E02002091
E01010133,E02002091
E01010133,E02002091
E01010132,E02002091
E01010132,E02002091
E01010132,E02002091
E01010133,E02002091
E01010135,E02002091
E01010135,E02002091
E01010136,E02002092
E01010135,E02002091
E01010137,E02002092
E01010137,E02002092
E01010137,E02002092
E01010137,E02002092
E01010135,E02002091
E01010136,E02002092
E01010136,E02002092
E01010137,E02002092
E01010136,E02002092
E01010139,E02002086
E01010141,E02002086
E01010139,E02002086
E01010140,E02002087
E01010144,E02002087
E01010140,E02002087
E01010144,E02002087
E01010143,E02002087
E01010143,E02002087
E01010143,E02002087
E01010143,E02002087
E01010140,E02002087
E01010140,E02002087
E01010144,E02002087
E01010143,E02002087
E01010139,E02002086
E01010141,E02002086
E01010141,E02002086
E01010141,E02002086
E01010141,E02002086
E01010140,E02002087
E01010142,E02002087
E01010142,E02002087
E01010142,E02002087
E01010142,E02002087
E01010144,E02002087
E01010142,E02002087
E01010144,E02002087
E01010147,E02002085
E01010149,E02002085
E01010148,E02002085
E01010148,E02002085
E01010149,E02002085
E01010147,E02002085
E01010149,E02002085
E01010149,E02002085
E01010146,E02002084
E01010146,E02002084
E01010146,E02002084
E01010146,E02002084
E01010146,E02002084
E01010145,E02002085
E01010148,E02002085
E01010148,E02002085
E01010145,E02002085
E01010148,E02002085
E01010145,E02002085
E01010148,E02002085
E01010147,E02002085
E01010145,E02002085
E01010145,E02002085
E01010149,E02002085
E01010147,E02002085
E01010147,E02002085
E01010150,E02002108
E01010154,E02002106
E01010150,E02002108
E01010150,E02002108
E01010151,E02002106
E01010156,E02002106
E01010152,E02002106
E01010150,E02002108
E01010109,E02002089
E01010152,E02002106
E01009518,E02001893
E01009519,E02001898
E01009517,E02001888
E01009517,E02001888
E01009519,E02001898
E01009518,E02001893
E01009521,E02001893
E01009519,E02001898
E01009521,E02001893
E01009518,E02001893
E01009521,E02001893
E01009520,E02001898
E01009519,E02001898
E01009520,E02001898
E01009521,E02001893
E01009520,E02001898
E01009519,E02001898
E01009520,E02001898
E01009521,E02001893
E01009520,E02001898
E01009520,E02001898
E01009507,E02001882
E01009507,E02001882
E01009509,E02001882
E01009510,E02001882
E01009507,E02001882
E01009510,E02001882
E01009507,E02001882
E01009510,E02001882
E01009511,E02001880
E01009508,E02001882
E01009509,E02001882
E01009510,E02001882
E01009508,E02001882
E01009511,E02001880
E01009510,E02001882
E01009512,E02001888
E01010116,E02002095
E01010115,E02002095
E01010115,E02002095
E01010116,E02002095
E01010116,E02002095
E01010116,E02002095
E01010115,E02002095
E01010115,E02002095
E01010108,E02002097
E01010115,E02002095
E01010112,E02002089
E01010110,E02002089
E01010152,E02002106
E01010109,E02002089
E01010112,E02002089
E01010113,E02002089
E01010110,E02002089
E01010113,E02002089
E01010113,E02002089
E01010112,E02002089
E01010113,E02002089
E01010114,E02002089
E01010114,E02002089
E01010110,E02002089
E01010114,E02002089
E01010110,E02002089
E01010109,E02002089
E01010112,E02002089
E01010111,E02002088
E01010112,E02002089
E01010111,E02002088
E01010111,E02002088
E01010111,E02002088
E01010111,E02002088
E01010108,E02002097
E01010108,E02002097
E01010108,E02002097
E01010108,E02002097
E01010108,E02002097
E01010115,E02002095
E01010108,E02002097
E01010120,E02002081
E01010118,E02002081
E01010119,E02002083
E01010124,E02002083
E01010122,E02002081
E01010119,E02002083
E01010122,E02002081
E01010123,E02002083
E01010121,E02002081
E01010121,E02002081
E01010124,E02002083
E01010121,E02002081
E01010124,E02002083
E01010123,E02002083
E01010121,E02002081
E01010124,E02002083
E01010121,E02002081
E01010123,E02002083
E01010124,E02002083
E01010123,E02002083
E01010153,E02002106
E01010152,E02002106
E01010153,E02002106
E01010153,E02002106
E01010153,E02002106
E01010153,E02002106
E01010154,E02002106
E01010154,E02002106
E01010150,E02002108
E01010155,E02002106
E01010155,E02002106
E01010155,E02002106
E01010154,E02002106
E01010156,E02002106
E01010154,E02002106
E01010155,E02002106
E01010156,E02002106
E01010155,E02002106
E01010156,E02002106
E01010151,E02002106
E01010151,E02002106
E01010151,E02002106
E01010156,E02002106
E01010151,E02002106
E01010161,E02002092
E01010158,E02002092
E01010160,E02002092
E01010161,E02002092
E01010163,E02002090
E01010158,E02002092
E01010160,E02002092
E01010161,E02002092
E01010160,E02002092
E01010161,E02002092
E01010160,E02002092
E01010161,E02002092
E01010162,E02002090
E01010162,E02002090
E01010162,E02002090
E01010162,E02002090
E01010162,E02002090
E01010159,E02002090
E01010159,E02002090
E01010157,E02002090
E01010159,E02002090
E01010158,E02002092
E01010157,E02002090
E01009495,E02001932
E01010123,E02002083
E01009493,E02001939
E01010117,E02002083
E01009493,E02001939
E01010120,E02002081
E01009506,E02001935
E01010117,E02002083
E01009495,E02001932
E01010117,E02002083
E01009495,E02001932
E01010118,E02002081
E01009495,E02001932
E01010120,E02002081
E01009506,E02001935
E01010122,E02002081
E01009494,E02001935
E01010120,E02002081
E01009496,E02001935
E01010120,E02002081
E01009493,E02001939
E01010119,E02002083
E01010118,E02002081
E01010122,E02002081
E01010118,E02002081
E01010122,E02002081
E01010119,E02002083
E01010119,E02002083
E01010117,E02002083
E01010131,E02002088
E01010125,E02002086
E01010125,E02002086
E01010129,E02002086
E01010129,E02002086
E01010130,E02002088
E01010125,E02002086
E01010127,E02002088
E01010129,E02002086
E01010129,E02002086
E01010130,E02002088
E01010130,E02002088
E01010128,E02002088
E01010129,E02002086
E01010130,E02002088
E01010130,E02002088
E01010130,E02002088
E01010128,E02002088
E01010131,E02002088
E01010128,E02002088
E01010128,E02002088
E01010131,E02002088
E01010128,E02002088
E01010131,E02002088
E01010131,E02002088
E01010125,E02002086
E01010127,E02002088
E01010126,E02002088
E01010126,E02002088
E01010127,E02002088
E01010126,E02002088
E01010127,E02002088
E01009493,E02001939
E01009496,E02001935
E01009495,E02001932
E01009497,E02001935
E01009494,E02001935
E01009496,E02001935
E01009496,E02001935
E01009497,E02001935
E01009496,E02001935
E01009497,E02001935
E01009497,E02001935
E01009497,E02001935
E01009498,E02001945
E01009498,E02001945
E01009498,E02001945
E01009498,E02001945
E01009498,E02001945
E01009499,E02001945
E01009499,E02001945
E01009499,E02001945
E01009499,E02001945
E01009499,E02001945
E01009500,E02001921
E01009500,E02001921
E01009500,E02001921
E01009500,E02001921
E01009500,E02001921
E01009501,E02001927
E01009502,E02001927
E01009503,E02001927
E01009502,E02001927
E01009501,E02001927
E01009501,E02001927
E01009503,E02001927
E01009501,E02001927
E01009502,E02001927
E01009503,E02001927
E01009502,E02001927
E01009503,E02001927
E01010232,E02002095
E01010232,E02002095
E01010232,E02002095
E01010231,E02002096
E01010232,E02002095
E01010231,E02002096
E01010230,E02002096
E01010227,E02002095
E01010227,E02002095
E01010231,E02002096
E01010233,E02002096
E01010230,E02002096
E01010227,E02002095
E01010233,E02002096
E01010233,E02002096
E01010227,E02002095
E01010231,E02002096
E01010230,E02002096
E01010230,E02002096
E01010233,E02002096
E01010226,E02002096
E01010230,E02002096
E01010227,E02002095
E01010226,E02002096
E01010226,E02002096
E01010226,E02002096
E01010226,E02002096
E01010226,E02002096
E01010228,E02002095
E01010229,E02002096
E01010228,E02002095
E01010228,E02002095
E01010228,E02002095
E01010232,E02002095
E01010235,E02002082
E01010234,E02002084
E01010239,E02002082
E01010236,E02002082
E01010235,E02002082
E01010234,E02002084
E01010234,E02002084
E01010234,E02002084
E01010234,E02002084
E01010237,E02002084
E01010237,E02002084
E01010237,E02002084
E01010238,E02002084
E01010237,E02002084
E01010238,E02002084
E01010238,E02002084
E01010163,E02002090
E01010159,E02002090
E01010157,E02002090
E01010163,E02002090
E01010157,E02002090
E01010158,E02002092
E01010158,E02002092
E01010238,E02002084
E01010163,E02002090
E01010157,E02002090
E01010160,E02002092
E01010167,E02002097
E01010168,E02002105
E01010168,E02002105
E01010170,E02002105
E01010171,E02002105
E01010170,E02002105
E01010168,E02002105
E01010171,E02002105
E01010171,E02002105
E01010167,E02002097
E01010169,E02002105
E01010170,E02002105
E01010167,E02002097
E01010169,E02002105
E01010167,E02002097
E01010171,E02002105
E01010167,E02002097
E01010170,E02002105
E01010168,E02002105
E01010169,E02002105
E01010169,E02002105
E01010169,E02002105
E01010166,E02002105
E01010166,E02002105
E01010164,E02002097
E01010168,E02002105
E01010166,E02002105
E01010238,E02002084
E01010165,E02002097
E01010165,E02002097
E01010164,E02002097
E01010164,E02002097
E01010164,E02002097
E01010164,E02002097
E01010165,E02002097
E01010165,E02002097
E01010165,E02002097
E01010165,E02002097
E01010174,E02002093
E01010174,E02002093
E01010172,E02002094
E01010198,E02002099
E01010187,E02002108
E01010188,E02002108
E01010185,E02002108
E01010185,E02002108
E01010188,E02002108
E01010185,E02002108
E01010188,E02002108
E01010185,E02002108
E01010185,E02002108
E01010188,E02002108
E01010189,E02002109
E01010181,E02002109
E01010183,E02002109
E01010183,E02002109
E01010183,E02002109
E01010205,E02002098
E01010213,E02002102
E01010180,E02002109
E01010180,E02002109
E01010189,E02002109
E01010189,E02002109
E01010189,E02002109
E01010189,E02002109
E01010181,E02002109
E01010180,E02002109
E01010190,E02002104
E01010193,E02002104
E01010194,E02002104
E01010194,E02002104
E01010191,E02002102
E01010194,E02002104
E01010193,E02002104
E01010191,E02002102
E01010190,E02002104
E01010193,E02002104
E01010194,E02002104
E01010194,E02002104
E01010190,E02002104
E01010195,E02002096
E01010195,E02002096
E01010196,E02002099
E01010196,E02002099
E01010195,E02002096
E01010196,E02002099
E01010195,E02002096
E01010240,E02002082
E01010198,E02002099
E01010197,E02002099
E01010192,E02002099
E01010196,E02002099
E01010196,E02002099
E01010192,E02002099
E01010197,E02002099
E01010197,E02002099
E01010172,E02002094
E01010239,E02002082
E01010239,E02002082
E01010239,E02002082
E01010240,E02002082
E01010240,E02002082
E01010240,E02002082
E01010239,E02002082
E01010240,E02002082
E01010236,E02002082
E01010235,E02002082
E01010236,E02002082
E01010236,E02002082
E01010234,E02002084
E01010235,E02002082
E01010236,E02002082
E01010237,E02002084
E01014217,E02002962
E01010178,E02002093
E01014217,E02002962
E01010206,E02002098
E01010179,E02002094
E01010206,E02002098
E01010206,E02002098
E01010201,E02002098
E01010201,E02002098
E01010207,E02002104
E01010211,E02002103
E01010212,E02002107
E01010214,E02002107
E01010214,E02002107
E01010215,E02002107
E01010216,E02002107
E01010215,E02002107
E01010216,E02002107
E01010210,E02002103
E01010211,E02002103
E01010211,E02002103
E01010216,E02002107
E01010216,E02002107
E01010217,E02002103
E01010217,E02002103
E01010210,E02002103
E01010208,E02002103
E01010208,E02002103
E01010210,E02002103
E01010210,E02002103
E01010208,E02002103
E01010217,E02002103
E01010208,E02002103
E01010192,E02002099
E01010213,E02002102
E01010209,E02002102
E01010209,E02002102
E01010217,E02002103
E01010209,E02002102
E01010217,E02002103
E01010209,E02002102
E01010208,E02002103
E01010214,E02002107
E01010213,E02002102
E01010210,E02002103
E01010209,E02002102
E01010207,E02002104
E01010211,E02002103
E01010207,E02002104
E01010213,E02002102
E01010212,E02002107
E01010213,E02002102
E01010211,E02002103
E01010212,E02002107
E01010207,E02002104
E01010197,E02002099
E01014211,E02002962
E01010207,E02002104
E01010197,E02002099
E01014210,E02002962
E01010172,E02002094
E01010215,E02002107
E01010174,E02002093
E01010212,E02002107
E01010175,E02002093
E01010175,E02002093
E01010174,E02002093
E01010175,E02002093
E01010175,E02002093
E01010173,E02002094
E01010179,E02002094
E01010173,E02002094
E01010176,E02002094
E01010173,E02002094
E01010176,E02002094
E01010174,E02002093
E01010173,E02002094
E01010176,E02002094
E01010176,E02002094
E01010177,E02002093
E01010177,E02002093
E01010177,E02002093
E01010178,E02002093
E01010177,E02002093
E01010178,E02002093
E01010178,E02002093
E01010175,E02002093
E01010179,E02002094
E01010179,E02002094
E01010179,E02002094
E01010179,E02002094
E01010172,E02002094
E01014211,E02002962
E01010198,E02002099
E01010178,E02002093
E01010184,E02002108
E01010188,E02002108
E01010184,E02002108
E01010184,E02002108
E01010184,E02002108
E01010187,E02002108
E01010184,E02002108
E01010188,E02002108
E01010186,E02002108
E01010186,E02002108
E01010187,E02002108
E01010186,E02002108
E01010186,E02002108
E01010186,E02002108
E01010186,E02002108
E01010187,E02002108
E01010214,E02002107
E01010192,E02002099
E01010215,E02002107
E01010215,E02002107
E01010192,E02002099
E01010216,E02002107
E01014210,E02002962
E01010191,E02002102
E01010222,E02002101
E01014213,E02002962
E01010198,E02002099
E01010220,E02006808
E01010218,E02002101
E01010223,E02006808
E01010222,E02002101
E01010223,E02006808
E01010219,E02002101
E01010218,E02002101
E01010222,E02002101
E01010220,E02006808
E01010222,E02002101
E01010221,E02002101
E01010221,E02002101
E01032590,E02006808
E01032590,E02006808
E01032590,E02006808
E01010225,E02006808
E01010225,E02006808
E01010225,E02006808
E01010220,E02006808
E01010223,E02006808
E01010225,E02006808
E01010225,E02006808
E01010218,E02002101
E01010220,E02006808
E01010221,E02002101
E01010219,E02002101
E01010223,E02006808
E01010220,E02006808
E01010221,E02002101
E01010219,E02002101
E01010218,E02002101
E01010222,E02002101
E01010219,E02002101
E01010218,E02002101
E01010219,E02002101
E01010231,E02002096
E01010229,E02002096
E01010228,E02002095
E01010229,E02002096
E01010229,E02002096
E01010198,E02002099
E01010190,E02002104
E01010191,E02002102
E01014216,E02002957
E01010193,E02002104
E01014214,E02002957
E01010190,E02002104
E01014216,E02002957
E01010191,E02002102
E01014216,E02002957
E01010191,E02002102
E01014214,E02002957
E01010199,E02002098
E01014215,E02002957
E01010201,E02002098
E01014215,E02002957
E01010199,E02002098
E01010199,E02002098
E01010199,E02002098
E01010199,E02002098
E01010201,E02002098
E01010201,E02002098
E01010202,E02002102
E01010200,E02002098
E01010200,E02002098
E01010200,E02002098
E01010202,E02002102
E01010202,E02002102
E01010202,E02002102
E01010203,E02002102
E01010200,E02002098
E01010202,E02002102
E01010200,E02002098
E01010203,E02002102
E01010203,E02002102
E01010203,E02002102
E01010203,E02002102
E01010204,E02002098
E01010204,E02002098
E01010204,E02002098
E01010205,E02002098
E01010205,E02002098
E01010206,E02002098
E01010204,E02002098
E01010204,E02002098
E01010206,E02002098
E01010205,E02002098
E01014215,E02002957
E01014215,E02002957
E01014216,E02002957
E01014216,E02002957
E01014217,E02002962
E01014217,E02002962
E01014217,E02002962
E01014212,E02002962
E01014211,E02002962
E01014211,E02002962
E01014210,E02002962
E01014211,E02002962
E01014210,E02002962
E01014210,E02002962
E01014212,E02002962
E01014212,E02002962
E01014213,E02002962
E01014252,E02002959
E01014250,E02002959
E01014263,E02002953
E01014262,E02002953
E01014264,E02002951
E01014257,E02002951
E01014257,E02002951
E01014258,E02002951
E01014259,E02002951
E01014259,E02002951
E01014260,E02002951
E01014261,E02002953
E01014260,E02002951
E01014258,E02002951
E01014258,E02002951
E01014260,E02002951
E01014257,E02002951
E01014260,E02002951
E01014259,E02002951
E01014260,E02002951
E01014261,E02002953
E01014261,E02002953
E01014259,E02002951
E01014262,E02002953
E01014262,E02002953
E01014261,E02002953
E01014261,E02002953
E01014263,E02002953
E01014263,E02002953
E01014263,E02002953
E01014262,E02002953
E01014263,E02002953
E01014264,E02002951
E01014257,E02002951
E01014264,E02002951
E01014264,E02002951
E01014257,E02002951
E01014258,E02002951
E01014269,E02002960
E01014270,E02002958
E01014265,E02002957
E01014268,E02002958
E01014271,E02002958
E01014271,E02002958
E01014269,E02002960
E01014269,E02002960
E01014272,E02002957
E01014265,E02002957
E01014265,E02002957
E01014265,E02002957
E01014213,E02002962
E01014239,E02002976
E01014247,E02002959
E01014274,E02002970
E01014268,E02002958
E01034055,E02002966
E01014274,E02002970
E01014275,E02002970
E01014275,E02002970
E01014280,E02006974
E01014277,E02002970
E01014274,E02002970
E01014280,E02006974
E01014277,E02002970
E01014278,E02006974
E01014274,E02002970
E01014276,E02002970
E01014278,E02006974
E01014276,E02002970
E01014279,E02002970
E01014276,E02002970
E01014278,E02006974
E01014277,E02002970
E01014279,E02002970
E01014273,E02006974
E01014286,E02002965
E01014281,E02002965
E01014284,E02002966
E01014283,E02002966
E01014283,E02002966
E01014282,E02002966
E01014282,E02002966
E01014283,E02002966
E01014284,E02002966
E01014284,E02002966
E01014265,E02002957
E01014212,E02002962
E01014240,E02002976
E01014247,E02002959
E01014230,E02002964
E01014283,E02002966
E01014284,E02002966
E01014285,E02002965
E01014285,E02002965
E01014285,E02002965
E01014287,E02002965
E01014285,E02002965
E01014286,E02002965
E01014281,E02002965
E01014286,E02002965
E01014287,E02002965
E01014286,E02002965
E01014287,E02002965
E01014281,E02002965
E01014287,E02002965
E01014294,E02002968
E01014294,E02002968
E01014290,E02002968
E01014288,E02002968
E01014290,E02002968
E01014230,E02002964
E01014213,E02002962
E01014240,E02002976
E01034057,E02002966
E01014268,E02002958
E01014214,E02002957
E01014234,E02002976
E01014241,E02002956
E01014268,E02002958
E01014240,E02002976
E01014214,E02002957
E01014226,E02002964
E01014241,E02002956
E01014240,E02002976
E01014214,E02002957
E01014229,E02002967
E01014266,E02002958
E01014241,E02002956
E01014229,E02002967
E01014267,E02002957
E01014242,E02002956
E01014226,E02002964
E01014215,E02002957
E01034058,E02002982
E01014226,E02002964
E01014233,E02002976
E01014222,E02002967
E01014228,E02002964
E01014267,E02002957
E01014234,E02002976
E01034057,E02002966
E01014267,E02002957
E01034057,E02002966
E01014233,E02002976
E01014241,E02002956
E01014222,E02002967
E01014228,E02002964
E01014224,E02002967
E01014242,E02002956
E01014233,E02002976
E01014228,E02002964
E01014225,E02002964
E01014218,E02002964
E01014221,E02002967
E01014220,E02002967
E01014220,E02002967
E01014224,E02002967
E01014223,E02002967
E01014223,E02002967
E01014225,E02002964
E01014225,E02002964
E01014225,E02002964
E01014219,E02002964
E01014219,E02002964
E01014225,E02002964
E01014225,E02002964
E01014219,E02002964
E01014218,E02002964
E01014218,E02002964
E01014218,E02002964
E01014218,E02002964
E01014219,E02002964
E01014219,E02002964
E01014221,E02002967
E01014221,E02002967
E01014220,E02002967
E01014267,E02002957
E01014221,E02002967
E01014220,E02002967
E01014222,E02002967
E01014222,E02002967
E01014221,E02002967
E01014220,E02002967
E01014222,E02002967
E01014224,E02002967
E01014223,E02002967
E01014223,E02002967
E01014223,E02002967
E01014223,E02002967
E01014224,E02002967
E01014224,E02002967
E01034056,E02002966
E01014266,E02002958
E01014266,E02002958
E01014266,E02002958
E01014271,E02002958
E01014271,E02002958
E01014270,E02002958
E01014269,E02002960
E01014270,E02002958
E01014271,E02002958
E01014270,E02002958
E01014269,E02002960
E01014270,E02002958
E01014270,E02002958
E01014272,E02002957
E01014272,E02002957
E01014272,E02002957
E01014272,E02002957
E01014273,E02006974
E01014273,E02006974
E01014273,E02006974
E01014279,E02002970
E01014280,E02006974
E01014242,E02002956
E01014274,E02002970
E01014276,E02002970
E01014276,E02002970
E01014274,E02002970
E01014278,E02006974
E01014279,E02002970
E01014277,E02002970
E01014277,E02002970
E01014279,E02002970
E01014273,E02006974
E01014278,E02006974
E01014279,E02002970
E01014233,E02002976
E01014228,E02002964
E01014275,E02002970
E01014275,E02002970
E01014280,E02006974
E01014275,E02002970
E01014276,E02002970
E01014275,E02002970
E01014280,E02006974
E01014243,E02002956
E01014242,E02002956
E01014243,E02002956
E01014244,E02002956
E01014249,E02002961
E01014253,E02002961
E01014249,E02002961
E01014249,E02002961
E01014255,E02002959
E01014255,E02002959
E01014226,E02002964
E01014256,E02002961
E01034058,E02002982
E01034056,E02002966
E01014254,E02002961
E01014233,E02002976
E01014226,E02002964
E01014250,E02002959
E01014292,E02002968
E01014235,E02002982
E01034058,E02002982
E01034058,E02002982
E01014235,E02002982
E01014237,E02002982
E01014237,E02002982
E01014237,E02002982
E01014248,E02002956
E01014246,E02002958
E01014248,E02002956
E01014248,E02002956
E01014241,E02002956
E01014242,E02002956
E01014244,E02002956
E01014246,E02002958
E01014246,E02002958
E01014245,E02002956
E01014247,E02002959
E01014244,E02002956
E01014243,E02002956
E01014243,E02002956
E01014244,E02002956
E01014243,E02002956
E01014246,E02002958
E01014245,E02002956
E01014244,E02002956
E01014246,E02002958
E01014247,E02002959
E01014245,E02002956
E01014247,E02002959
E01014245,E02002956
E01014248,E02002956
E01014245,E02002956
E01014246,E02002958
E01014248,E02002956
E01014247,E02002959
E01034056,E02002966
E01014250,E02002959
E01014226,E02002964
E01014252,E02002959
E01014292,E02002968
E01014229,E02002967
E01014249,E02002961
E01014295,E02002969
E01014229,E02002967
E01034053,E02002959
E01014295,E02002969
E01014230,E02002964
E01014253,E02002961
E01014294,E02002968
E01014230,E02002964
E01034053,E02002959
E01014295,E02002969
E01014295,E02002969
E01014295,E02002969
E01014291,E02002968
E01014288,E02002968
E01014288,E02002968
E01014288,E02002968
E01014291,E02002968
E01014288,E02002968
E01014291,E02002968
E01014291,E02002968
E01014289,E02002968
E01014288,E02002968
E01014289,E02002968
E01014291,E02002968
E01014290,E02002968
E01014293,E02002969
E01014289,E02002968
E01014290,E02002968
E01014293,E02002969
E01014292,E02002968
E01014290,E02002968
E01014292,E02002968
E01014291,E02002968
E01014289,E02002968
E01014289,E02002968
E01014293,E02002969
E01014293,E02002969
E01014294,E02002968
E01014292,E02002968
E01014295,E02002969
E01014293,E02002969
E01014294,E02002968
E01014301,E02002975
E01014301,E02002975
E01014300,E02006974
E01014299,E02002975
E01014299,E02002975
E01014299,E02002975
E01014303,E02002975
E01014302,E02006974
E01014303,E02002975
E01014304,E02002975
E01014297,E02006974
E01014296,E02006974
E01034053,E02002959
E01014250,E02002959
E01014253,E02002961
E01014253,E02002961
E01014249,E02002961
E01014250,E02002959
E01014255,E02002959
E01034055,E02002966
E01014249,E02002961
E01014253,E02002961
E01014256,E02002961
E01014255,E02002959
E01014254,E02002961
E01014254,E02002961
E01014255,E02002959
E01014254,E02002961
E01014254,E02002961
E01014256,E02002961
E01014256,E02002961
E01014256,E02002961
E01014256,E02002961
E01014252,E02002959
E01014252,E02002959
E01034056,E02002966
E01034056,E02002966
E01034055,E02002966
E01014230,E02002964
E01014230,E02002964
E01014228,E02002964
E01014234,E02002976
E01014235,E02002982
E01014235,E02002982
E01014237,E02002982
E01014237,E02002982
E01014237,E02002982
E01014235,E02002982
E01014238,E02002982
E01014238,E02002982
E01014235,E02002982
E01014238,E02002982
E01014238,E02002982
E01014238,E02002982
E01014239,E02002976
E01014239,E02002976
E01014239,E02002976
E01014234,E02002976
E01014239,E02002976
E01014240,E02002976
E01014358,E02002952
E01014360,E02002952
E01014358,E02002952
E01014360,E02002952
E01014358,E02002952
E01014359,E02002952
E01014359,E02002952
E01014359,E02002952
E01014359,E02002952
E01014359,E02002952
E01014361,E02002955
E01014359,E02002952
E01014361,E02002955
E01014355,E02002955
E01014361,E02002955
E01014361,E02002955
E01014354,E02002955
E01014354,E02002955
E01014355,E02002955
E01014354,E02002955
E01014354,E02002955
E01014366,E02002978
E01014366,E02002978
E01014367,E02002978
E01014362,E02002975
E01014362,E02002975
E01014366,E02002978
E01014364,E02002974
E01014367,E02002978
E01014368,E02002978
E01014367,E02002978
E01014367,E02002978
E01014366,E02002978
E01014368,E02002978
E01014368,E02002978
E01014368,E02002978
E01014368,E02002978
E01014367,E02002978
E01014367,E02002978
E01014369,E02002974
E01014369,E02002974
E01014369,E02002974
E01014369,E02002974
E01014363,E02002974
E01014369,E02002974
E01014365,E02002974
E01014363,E02002974
E01014362,E02002975
E01014362,E02002975
E01014363,E02002974
E01014329,E02002963
E01014345,E02002969
E01014363,E02002974
E01014309,E02002977
E01014311,E02002977
E01014365,E02002974
E01014340,E02002969
E01014322,E02002981
E01014330,E02002963
E01014309,E02002977
E01014363,E02002974
E01014339,E02002969
E01014341,E02002973
E01014344,E02002973
E01014343,E02002973
E01014344,E02002973
E01014342,E02002973
E01014343,E02002973
E01014343,E02002973
E01014342,E02002973
E01014343,E02002973
E01014342,E02002973
E01014343,E02002973
E01014344,E02002973
E01014344,E02002973
E01014344,E02002973
E01014345,E02002969
E01014345,E02002969
E01014345,E02002969
E01014341,E02002973
E01014345,E02002969
E01014345,E02002969
E01014339,E02002969
E01014341,E02002973
E01014341,E02002973
E01014339,E02002969
E01014339,E02002969
E01014338,E02002973
E01014340,E02002969
E01014340,E02002969
E01014338,E02002973
E01014339,E02002969
E01014340,E02002969
E01014338,E02002973
E01014342,E02002973
E01014342,E02002973
E01014341,E02002973
E01014338,E02002973
E01014338,E02002973
E01014341,E02002973
E01014347,E02002984
E01014350,E02002984
E01014350,E02002984
E01014351,E02002984
E01014352,E02002984
E01014352,E02002984
E01014346,E02002980
E01014353,E02002980
E01014347,E02002984
E01014312,E02002979
E01014364,E02002974
E01014330,E02002963
E01014307,E02002979
E01014322,E02002981
E01014364,E02002974
E01014365,E02002974
E01014365,E02002974
E01014365,E02002974
E01014364,E02002974
E01014366,E02002978
E01014364,E02002974
E01014366,E02002978
E01029533,E02006162
E01029535,E02006162
E01029533,E02006162
E01029535,E02006162
E01029533,E02006162
E01029535,E02006162
E01029534,E02006162
E01029532,E02006162
E01029535,E02006162
E01029535,E02006162
E01029533,E02006162
E01029533,E02006162
E01029532,E02006162
E01029532,E02006162
E01029534,E02006162
E01029532,E02006162
E01029534,E02006162
E01029534,E02006162
E01029534,E02006162
E01029532,E02006162
E01029536,E02006161
E01029536,E02006161
E01029538,E02006163
E01029537,E02006163
E01029539,E02006163
E01029539,E02006163
E01029539,E02006163
E01029536,E02006161
E01029538,E02006163
E01029536,E02006161
E01029536,E02006161
E01029538,E02006163
E01029537,E02006163
E01029537,E02006163
E01029538,E02006163
E01029539,E02006163
E01029538,E02006163
E01029537,E02006163
E01014310,E02002981
E01014309,E02002977
E01014312,E02002979
E01014312,E02002979
E01014310,E02002981
E01014313,E02002977
E01014313,E02002977
E01014313,E02002977
E01014313,E02002977
E01014313,E02002977
E01014329,E02002963
E01014313,E02002977
E01014328,E02002963
E01014322,E02002981
E01014308,E02002977
E01014330,E02002963
E01014315,E02002983
E01014311,E02002977
E01014328,E02002963
E01014316,E02002981
E01014311,E02002977
E01014328,E02002963
E01014322,E02002981
E01014306,E02002979
E01014328,E02002963
E01014316,E02002981
E01014316,E02002981
E01014316,E02002981
E01014315,E02002983
E01014314,E02002981
E01014315,E02002983
E01014317,E02002981
E01014316,E02002981
E01014314,E02002981
